Point_ID,Output
25721,0.5758
25722,0.5143
25723,0.5619
25724,0.4856
25725,0.4604
25726,0.4146
25727,0.5260
25728,0.6330
25729,0.6970
25730,0.8024
25731,0.8507
25732,0.5380
25733,0.2108
25734,-0.1838
25735,-0.3693
25736,-0.5797
25737,-0.5732
25738,-0.5480
25739,-0.4311
25740,-0.1404
25741,0.3166
25742,0.5889
25743,0.4976
25744,0.4371
25745,0.3328
25746,0.1713
25747,0.0628
25748,-0.0722
25749,-0.1545
25750,-0.2076
25751,-0.1792
25752,-0.0876
25753,-0.0169
25754,0.2406
25755,0.4011
25756,0.2271
25757,-0.1367
25758,-0.5088
25759,-0.6920
25760,-0.7476
25761,-0.7090
25762,-0.6275
25763,-0.4473
25764,-0.1289
25765,0.3763
25766,0.7204
25767,0.7285
25768,0.7175
25769,0.6158
25770,0.4597
25771,0.2098
25772,0.1002
25773,-0.1054
25774,-0.1933
25775,-0.3098
25776,-0.3199
25777,-0.3526
25778,-0.2544
25779,0.0678
25780,-0.0521
25781,-0.2845
25782,-0.5874
25783,-0.7540
25784,-0.8341
25785,-0.8664
25786,-0.8625
25787,-0.8174
25788,-0.6694
25789,-0.5286
25790,-0.2554
25791,-0.0799
25792,-0.0887
25793,-0.1828
25794,-0.2558
25795,-0.3341
25796,-0.5291
25797,-0.6180
25798,-0.5663
25799,-0.4091
25800,-0.2732
25801,-0.2389
25802,-0.1026
25803,-0.1195
25804,-0.3069
25805,-0.5241
25806,-0.7921
25807,-1.0362
25808,-1.1410
25809,-1.1811
25810,-1.2197
25811,-1.1529
25812,-1.0748
25813,-0.9408
25814,-0.6392
25815,-0.2856
25816,-0.0264
25817,0.0590
25818,0.1016
25819,0.0181
25820,-0.0888
25821,-0.1820
25822,-0.1895
25823,-0.1569
25824,0.0119
25825,0.1131
25826,0.2619
25827,0.4473
25828,0.2283
25829,-0.0662
25830,-0.2771
25831,-0.4062
25832,-0.4773
25833,-0.4596
25834,-0.4159
25835,-0.2551
25836,0.0904
25837,0.7060
25838,1.0765
25839,1.1392
25840,1.1448
25841,1.1272
25842,1.0617
25843,0.9569
25844,0.8845
25845,0.8330
25846,0.8438
25847,0.8999
25848,0.9855
25849,1.0400
25850,1.0808
25851,1.1218
25852,0.8350
25853,0.3914
25854,0.0100
25855,-0.1969
25856,-0.2996
25857,-0.3616
25858,-0.3442
25859,-0.2057
25860,0.1394
25861,0.7071
25862,0.9011
25863,0.7629
25864,0.6586
25865,0.5481
25866,0.4201
25867,0.3349
25868,0.2184
25869,0.1989
25870,0.1675
25871,0.2721
25872,0.3739
25873,0.3901
25874,0.5245
25875,0.6727
25876,0.4654
25877,0.0357
25878,-0.3298
25879,-0.5386
25880,-0.6383
25881,-0.6347
25882,-0.6137
25883,-0.4319
25884,-0.0578
25885,0.5367
25886,0.6415
25887,0.4904
25888,0.3721
25889,0.3086
25890,0.2039
25891,0.0997
25892,0.0075
25893,-0.0876
25894,-0.1699
25895,-0.1916
25896,-0.1545
25897,-0.1425
25898,0.1266
25899,0.3736
25900,0.1394
25901,-0.2179
25902,-0.6235
25903,-0.8576
25904,-0.9138
25905,-0.9214
25906,-0.8695
25907,-0.7537
25908,-0.3885
25909,0.1948
25910,0.4496
25911,0.3070
25912,0.2444
25913,0.1170
25914,0.0678
25915,-0.0216
25916,-0.0724
25917,-0.1573
25918,-0.2615
25919,-0.2483
25920,-0.1445
25921,-0.0737
25922,0.0628
25923,0.2660
25924,0.1606
25925,-0.3351
25926,-0.4971
25927,-0.7044
25928,-0.7056
25929,-0.7016
25930,-0.6427
25931,-0.4835
25932,-0.1323
25933,0.4278
25934,0.5863
25935,0.2496
25936,0.0605
25937,-0.1067
25938,-0.2170
25939,-0.3314
25940,-0.3668
25941,-0.4465
25942,-0.5317
25943,-0.5392
25944,-0.5416
25945,-0.5724
25946,-0.5618
25947,-0.3079
25948,-0.4604
25949,-0.7339
25950,-1.0857
25951,-1.3311
25952,-1.4561
25953,-1.5142
25954,-1.4624
25955,-1.3480
25956,-1.1556
25957,-0.8409
25958,-0.6183
25959,-0.5446
25960,-0.5838
25961,-0.7052
25962,-0.7880
25963,-0.8889
25964,-0.9512
25965,-0.9757
25966,-0.9574
25967,-0.9444
25968,-0.9114
25969,-0.8738
25970,-0.9027
25971,-0.6852
25972,-0.8675
25973,-1.1161
25974,-1.4777
25975,-1.6924
25976,-1.8552
25977,-1.9231
25978,-1.8477
25979,-1.8192
25980,-1.6809
25981,-1.5321
25982,-1.2269
25983,-1.0080
25984,-0.8657
25985,-0.8941
25986,-0.9205
25987,-0.8946
25988,-0.9085
25989,-0.9094
25990,-0.8460
25991,-0.7731
25992,-0.6929
25993,-0.6488
25994,-0.5581
25995,-0.2066
25996,-0.3950
25997,-0.8130
25998,-1.2356
25999,-1.4945
26000,-1.6433
26001,-1.7031
26002,-1.7041
26003,-1.5842
26004,-1.2378
26005,-0.7198
26006,-0.3967
26007,-0.3510
26008,-0.2756
26009,-0.1603
26010,-0.0144
26011,0.0570
26012,0.1125
26013,0.1525
26014,0.1447
26015,0.1489
26016,0.2035
26017,0.2040
26018,0.2177
26019,0.4664
26020,0.1866
26021,-0.2891
26022,-0.7470
26023,-1.0624
26024,-1.1806
26025,-1.2874
26026,-1.3060
26027,-1.2395
26028,-0.9317
26029,-0.4291
26030,-0.1349
26031,-0.1454
26032,-0.1305
26033,-0.0803
26034,0.0506
26035,0.1080
26036,0.1776
26037,0.2229
26038,0.2956
26039,0.3519
26040,0.3639
26041,0.3217
26042,0.3300
26043,0.4709
26044,0.2291
26045,-0.3852
26046,-0.8877
26047,-1.2151
26048,-1.4122
26049,-1.4640
26050,-1.5234
26051,-1.4088
26052,-1.1444
26053,-0.6157
26054,-0.3590
26055,-0.3877
26056,-0.3215
26057,-0.3048
26058,-0.2709
26059,-0.2080
26060,-0.2067
26061,-0.1315
26062,-0.1280
26063,-0.1022
26064,-0.1009
26065,-0.1046
26066,-0.0831
26067,0.0361
26068,-0.2257
26069,-0.6412
26070,-1.0772
26071,-1.3473
26072,-1.4551
26073,-1.5301
26074,-1.5143
26075,-1.4632
26076,-1.1356
26077,-0.5601
26078,-0.3190
26079,-0.3217
26080,-0.3068
26081,-0.2972
26082,-0.3194
26083,-0.3044
26084,-0.3696
26085,-0.3884
26086,-0.4307
26087,-0.3838
26088,-0.2953
26089,-0.2290
26090,-0.0602
26091,0.0339
26092,-0.1345
26093,-0.6061
26094,-0.9953
26095,-1.2616
26096,-1.3481
26097,-1.4005
26098,-1.3760
26099,-1.3121
26100,-1.0344
26101,-0.4246
26102,-0.1727
26103,-0.1998
26104,-0.1743
26105,-0.2010
26106,-0.2271
26107,-0.2728
26108,-0.3170
26109,-0.4187
26110,-0.4325
26111,-0.4495
26112,-0.4331
26113,-0.4752
26114,-0.4936
26115,-0.2787
26116,-0.4043
26117,-0.7281
26118,-1.1433
26119,-1.4546
26120,-1.6306
26121,-1.7119
26122,-1.8007
26123,-1.7717
26124,-1.6205
26125,-1.5108
26126,-1.2192
26127,-0.9621
26128,-0.8568
26129,-0.8418
26130,-0.8486
26131,-0.9089
26132,-0.9644
26133,-1.0128
26134,-1.0262
26135,-0.9417
26136,-0.9010
26137,-0.9086
26138,-0.8293
26139,-0.7163
26140,-0.8298
26141,-1.0879
26142,-1.4311
26143,-1.6718
26144,-1.8053
26145,-1.8532
26146,-1.8820
26147,-1.8530
26148,-1.7349
26149,-1.6230
26150,-1.3529
26151,-1.0943
26152,-0.9202
26153,-0.8960
26154,-0.9400
26155,-0.9513
26156,-1.0023
26157,-1.0338
26158,-1.0510
26159,-0.9851
26160,-0.9168
26161,-0.8654
26162,-0.7889
26163,-0.4078
26164,-0.4944
26165,-0.9056
26166,-1.2999
26167,-1.5639
26168,-1.6507
26169,-1.7281
26170,-1.6908
26171,-1.5798
26172,-1.2073
26173,-0.6241
26174,-0.3171
26175,-0.3223
26176,-0.3027
26177,-0.1276
26178,-0.0558
26179,-0.0077
26180,0.0398
26181,0.0713
26182,0.0012
26183,0.0706
26184,0.0856
26185,0.0639
26186,0.0583
26187,0.3071
26188,0.1098
26189,-0.3984
26190,-0.9436
26191,-1.2247
26192,-1.3943
26193,-1.4783
26194,-1.5344
26195,-1.4542
26196,-1.1492
26197,-0.6344
26198,-0.3539
26199,-0.3518
26200,-0.3533
26201,-0.2359
26202,-0.1777
26203,-0.0777
26204,-0.0188
26205,0.1427
26206,0.2211
26207,0.3429
26208,0.4005
26209,0.4418
26210,0.3215
26211,0.5577
26212,0.3429
26213,-0.1844
26214,-0.7103
26215,-1.0307
26216,-1.2657
26217,-1.3852
26218,-1.4444
26219,-1.3672
26220,-1.1042
26221,-0.5588
26222,-0.2613
26223,-0.1775
26224,-0.0562
26225,0.0555
26226,0.1737
26227,0.3172
26228,0.4268
26229,0.4376
26230,0.4034
26231,0.4403
26232,0.4127
26233,0.3255
26234,0.2574
26235,0.3785
26236,0.1663
26237,-0.3589
26238,-0.8491
26239,-1.1966
26240,-1.3654
26241,-1.4475
26242,-1.4970
26243,-1.4053
26244,-1.1415
26245,-0.5892
26246,-0.3647
26247,-0.3454
26248,-0.3236
26249,-0.3141
26250,-0.3416
26251,-0.3806
26252,-0.3664
26253,-0.3846
26254,-0.3949
26255,-0.4216
26256,-0.4048
26257,-0.3550
26258,-0.3038
26259,-0.0795
26260,-0.3571
26261,-0.7102
26262,-1.1496
26263,-1.4077
26264,-1.5606
26265,-1.6375
26266,-1.6333
26267,-1.5418
26268,-1.3408
26269,-0.9466
26270,-0.7042
26271,-0.6260
26272,-0.5536
26273,-0.6009
26274,-0.6596
26275,-0.6722
26276,-0.7188
26277,-0.7275
26278,-0.7930
26279,-0.7925
26280,-0.8534
26281,-0.8708
26282,-0.8985
26283,-0.7829
26284,-0.8817
26285,-1.1022
26286,-1.4303
26287,-1.7077
26288,-1.8566
26289,-1.9502
26290,-1.9699
26291,-1.9624
26292,-1.8737
26293,-1.7175
26294,-1.4921
26295,-1.2275
26296,-0.9824
26297,-0.9322
26298,-0.9929
26299,-1.1007
26300,-1.1691
26301,-1.2425
26302,-1.3013
26303,-1.2799
26304,-1.1944
26305,-1.1689
26306,-1.0259
26307,-0.9593
26308,-1.0826
26309,-1.3178
26310,-1.6258
26311,-1.8524
26312,-1.9664
26313,-2.0579
26314,-2.0080
26315,-2.0721
26316,-1.9669
26317,-1.8488
26318,-1.5120
26319,-1.1879
26320,-1.0151
26321,-1.0182
26322,-1.0977
26323,-1.0940
26324,-1.2222
26325,-1.2869
26326,-1.3538
26327,-1.2863
26328,-1.2141
26329,-1.1398
26330,-1.0024
26331,-0.6054
26332,-0.7149
26333,-1.0274
26334,-1.3823
26335,-1.5955
26336,-1.6005
26337,-1.6072
26338,-1.4788
26339,-1.2986
26340,-0.8866
26341,-0.1817
26342,0.1602
26343,0.0485
26344,-0.0586
26345,-0.0997
26346,-0.1920
26347,-0.2092
26348,-0.2157
26349,-0.2809
26350,-0.3045
26351,-0.9539
26352,-1.3421
26353,-1.6388
26354,-1.7192
26355,-1.7375
26356,-1.6961
26357,-1.5526
26358,-1.1871
26359,-0.5961
26360,-0.1991
26361,-0.2796
26362,-0.3000
26363,-0.2821
26364,-0.2809
26365,-0.2787
26366,-0.2441
26367,-0.2262
26368,-0.2366
26369,-0.1808
26370,-0.1888
26371,-0.1762
26372,-0.2119
26373,-0.0330
26374,-0.1123
26375,-0.5981
26376,-1.0573
26377,-1.3134
26378,-1.4223
26379,-1.5052
26380,-1.4866
26381,-1.3914
26382,-1.0865
26383,-0.5742
26384,-0.3016
26385,-0.3211
26386,-0.2704
26387,-0.0654
26388,0.0881
26389,0.2722
26390,0.4237
26391,0.6036
26392,0.7674
26393,0.9020
26394,0.9010
26395,0.9057
26396,0.8339
26397,0.8349
26398,0.6578
26399,0.0744
26400,-0.5154
26401,-0.8589
26402,-1.0763
26403,-1.2405
26404,-1.2845
26405,-1.2163
26406,-0.9585
26407,-0.4651
26408,-0.1358
26409,0.0024
26410,0.1919
26411,0.4025
26412,0.5872
26413,0.6111
26414,0.4040
26415,0.3136
26416,0.1350
26417,0.0890
26418,0.1197
26419,0.1149
26420,0.0178
26421,0.0646
26422,-0.0781
26423,-0.5433
26424,-0.9798
26425,-1.2821
26426,-1.4372
26427,-1.4895
26428,-1.4995
26429,-1.4335
26430,-1.1216
26431,-0.6717
26432,-0.4014
26433,-0.3398
26434,-0.3084
26435,-0.2343
26436,-0.2476
26437,-0.2305
26438,-0.1951
26439,-0.1939
26440,-0.2252
26441,-0.1920
26442,-0.1760
26443,-0.1902
26444,-0.1986
26445,-0.0390
26446,-0.1989
26447,-0.5987
26448,-1.0584
26449,-1.3562
26450,-1.4803
26451,-1.5665
26452,-1.5230
26453,-1.4448
26454,-1.1591
26455,-0.6755
26456,-0.3090
26457,-0.2595
26458,-0.2300
26459,-0.1419
26460,-0.1495
26461,-0.1339
26462,-0.1357
26463,-0.1965
26464,-0.1988
26465,-0.1865
26466,-0.1580
26467,-0.1559
26468,-0.1652
26469,-0.1236
26470,-0.2962
26471,-0.6175
26472,-0.9825
26473,-1.2345
26474,-1.3616
26475,-1.4670
26476,-1.5102
26477,-1.4359
26478,-1.3355
26479,-1.1805
26480,-0.8872
26481,-0.6827
26482,-0.6184
26483,-0.7473
26484,-0.8202
26485,-0.8335
26486,-0.9242
26487,-0.9489
26488,-0.9724
26489,-0.9734
26490,-0.9695
26491,-1.0181
26492,-1.0681
26493,-0.9247
26494,-0.8892
26495,-1.1397
26496,-1.4967
26497,-1.7322
26498,-1.9253
26499,-1.9573
26500,-1.9920
26501,-1.9612
26502,-1.9306
26503,-1.7895
26504,-1.5536
26505,-1.1870
26506,-0.9969
26507,-0.9261
26508,-0.8722
26509,-0.8548
26510,-0.8797
26511,-0.8923
26512,-0.8489
26513,-0.7517
26514,-0.6410
26515,-0.6407
26516,-0.5334
26517,-0.3462
26518,-0.3642
26519,-0.7548
26520,-1.1662
26521,-1.4680
26522,-1.6548
26523,-1.7134
26524,-1.7168
26525,-1.6223
26526,-1.3290
26527,-0.8332
26528,-0.4827
26529,-0.4223
26530,-0.3172
26531,-0.2609
26532,-0.1821
26533,-0.1342
26534,-0.0352
26535,0.0000
26536,0.0520
26537,0.0661
26538,0.1272
26539,0.0426
26540,-0.0117
26541,0.0114
26542,-0.0436
26543,-0.5344
26544,-1.0484
26545,-1.3463
26546,-1.4936
26547,-1.5851
26548,-1.5724
26549,-1.4976
26550,-1.1833
26551,-0.6907
26552,-0.3647
26553,-0.3980
26554,-0.3172
26555,-0.2497
26556,-0.1600
26557,-0.0730
26558,0.0182
26559,0.1638
26560,0.2071
26561,0.3160
26562,0.4083
26563,0.3175
26564,0.2404
26565,0.2735
26566,0.1987
26567,-0.3312
26568,-0.8565
26569,-1.1789
26570,-1.3644
26571,-1.4861
26572,-1.5464
26573,-1.4129
26574,-1.1700
26575,-0.6853
26576,-0.3476
26577,-0.3185
26578,-0.1825
26579,-0.0259
26580,0.1031
26581,0.2150
26582,0.3340
26583,0.3868
26584,0.4399
26585,0.5187
26586,0.5398
26587,0.4458
26588,0.3069
26589,0.3561
26590,0.2277
26591,-0.2839
26592,-0.7827
26593,-1.1196
26594,-1.3168
26595,-1.4772
26596,-1.4751
26597,-1.4067
26598,-1.1365
26599,-0.6926
26600,-0.3492
26601,-0.3029
26602,-0.1855
26603,-0.0074
26604,0.1559
26605,0.2986
26606,0.4740
26607,0.6068
26608,0.7311
26609,0.8125
26610,0.8474
26611,0.8148
26612,0.6294
26613,0.5972
26614,0.5483
26615,-0.0274
26616,-0.6508
26617,-0.9731
26618,-1.1584
26619,-1.3187
26620,-1.3464
26621,-1.3172
26622,-1.0545
26623,-0.6399
26624,-0.2356
26625,-0.0768
26626,0.0731
26627,0.3025
26628,0.5448
26629,0.7593
26630,0.9504
26631,1.0514
26632,1.1392
26633,1.2712
26634,1.1941
26635,1.0749
26636,0.9080
26637,0.8198
26638,0.6103
26639,0.1254
26640,-0.4002
26641,-0.8442
26642,-1.1847
26643,-1.3719
26644,-1.5415
26645,-1.5713
26646,-1.5407
26647,-1.4910
26648,-1.1509
26649,-0.6918
26650,-0.2633
26651,0.1060
26652,0.3814
26653,0.5418
26654,0.6740
26655,0.7077
26656,0.7796
26657,0.8773
26658,0.7786
26659,0.5806
26660,0.4660
26661,0.3660
26662,0.2115
26663,-0.2096
26664,-0.7167
26665,-1.1092
26666,-1.3970
26667,-1.5947
26668,-1.6849
26669,-1.7447
26670,-1.7401
26671,-1.6995
26672,-1.3789
26673,-0.9090
26674,-0.5467
26675,-0.3156
26676,-0.1727
26677,0.1363
26678,0.3999
26679,0.5045
26680,0.6331
26681,0.5288
26682,0.1655
26683,-0.0778
26684,-0.2991
26685,-0.3259
26686,-0.4218
26687,-0.7293
26688,-1.1441
26689,-1.4612
26690,-1.6435
26691,-1.7917
26692,-1.8559
26693,-1.9397
26694,-1.9529
26695,-1.8492
26696,-1.5892
26697,-1.2339
26698,-0.8192
26699,-0.4845
26700,-0.3295
26701,-0.2052
26702,-0.1250
26703,-0.0395
26704,0.0275
26705,0.1539
26706,0.2798
26707,0.2381
26708,0.1343
26709,0.2313
26710,0.1014
26711,-0.4192
26712,-0.9459
26713,-1.3529
26714,-1.5257
26715,-1.6430
26716,-1.6770
26717,-1.5594
26718,-1.2822
26719,-0.7618
26720,-0.3325
26721,-0.0771
26722,0.1054
26723,0.2930
26724,0.4778
26725,0.6620
26726,0.8536
26727,1.0056
26728,1.1683
26729,1.3688
26730,1.4586
26731,1.4099
26732,1.1236
26733,0.9911
26734,0.7847
26735,0.1449
26736,-0.4588
26737,-0.8733
26738,-1.0670
26739,-1.2064
26740,-1.2312
26741,-1.1956
26742,-0.9700
26743,-0.5145
26744,-0.1256
26745,0.0243
26746,0.2523
26747,0.5317
26748,0.7959
26749,1.0102
26750,1.2787
26751,1.4499
26752,1.6185
26753,1.8021
26754,1.8763
26755,1.7769
26756,1.5604
26757,1.4254
26758,1.1825
26759,0.5372
26760,-0.1138
26761,-0.5020
26762,-0.7260
26763,-0.8935
26764,-0.9792
26765,-0.9522
26766,-0.6968
26767,-0.2568
26768,0.0811
26769,0.4395
26770,0.7627
26771,1.0736
26772,1.3819
26773,1.6199
26774,1.9109
26775,2.0066
26776,2.0740
26777,2.1723
26778,2.0276
26779,1.7839
26780,1.5475
26781,1.4594
26782,1.2448
26783,0.6232
26784,-0.0214
26785,-0.4331
26786,-0.7015
26787,-0.8582
26788,-0.9594
26789,-0.9288
26790,-0.6849
26791,-0.1997
26792,0.1218
26793,0.3627
26794,0.6004
26795,0.9085
26796,1.2242
26797,1.5446
26798,1.7189
26799,1.8635
26800,1.9633
26801,2.0044
26802,1.8954
26803,1.6416
26804,1.3387
26805,1.2261
26806,0.9409
26807,0.3796
26808,-0.2146
26809,-0.6984
26810,-0.9555
26811,-1.1556
26812,-1.3260
26813,-1.3576
26814,-1.3696
26815,-1.2436
26816,-0.8898
26817,-0.4430
26818,-0.0536
26819,0.3789
26820,0.7268
26821,0.9489
26822,1.0784
26823,1.1680
26824,1.1639
26825,1.1140
26826,0.9759
26827,0.7403
26828,0.5034
26829,0.3725
26830,0.2595
26831,-0.1458
26832,-0.6224
26833,-1.0225
26834,-1.3050
26835,-1.4410
26836,-1.4994
26837,-1.6017
26838,-1.5685
26839,-1.5382
26840,-1.2081
26841,-0.8876
26842,-0.5782
26843,-0.4179
26844,-0.3999
26845,-0.4285
26846,-0.4944
26847,-0.5830
26848,-0.6310
26849,-0.5994
26850,-0.4800
26851,-0.4771
26852,-0.4248
26853,-0.3284
26854,-0.3698
26855,-0.7034
26856,-1.0682
26857,-1.3400
26858,-1.4591
26859,-1.5102
26860,-1.5273
26861,-1.4515
26862,-1.0840
26863,-0.5802
26864,-0.2061
26865,-0.0746
26866,0.1955
26867,0.3396
26868,0.5818
26869,0.7198
26870,0.9308
26871,1.0175
26872,1.0692
26873,1.2180
26874,1.2542
26875,1.2346
26876,1.0075
26877,0.8816
26878,0.7759
26879,0.1704
26880,-0.4294
26881,-0.8128
26882,-1.0126
26883,-1.1552
26884,-1.1511
26885,-1.1829
26886,-0.8915
26887,-0.4669
26888,-0.0916
26889,0.1113
26890,0.2546
26891,0.3909
26892,0.4913
26893,0.4863
26894,0.5451
26895,0.5961
26896,0.6647
26897,0.7144
26898,0.7903
26899,0.7722
26900,0.5610
26901,0.5651
26902,0.3815
26903,-0.0850
26904,-0.6766
26905,-0.9680
26906,-1.1660
26907,-1.2921
26908,-1.3291
26909,-1.2997
26910,-1.0654
26911,-0.6291
26912,-0.3403
26913,-0.1946
26914,-0.1351
26915,-0.0605
26916,0.0691
26917,0.1360
26918,0.2093
26919,0.2466
26920,0.3459
26921,0.4475
26922,0.5423
26923,0.4700
26924,0.3299
26925,0.2087
26926,0.1746
26927,-0.3111
26928,-0.8840
26929,-1.1851
26930,-1.3693
26931,-1.4305
26932,-1.4510
26933,-1.4053
26934,-1.1601
26935,-0.7673
26936,-0.4612
26937,-0.3020
26938,-0.1783
26939,0.0274
26940,0.2242
26941,0.4105
26942,0.7047
26943,0.8988
26944,1.1856
26945,1.3844
26946,1.5123
26947,1.5098
26948,1.3247
26949,1.2050
26950,1.1389
26951,0.5571
26952,-0.0732
26953,-0.4978
26954,-0.7614
26955,-0.9740
26956,-1.0031
26957,-0.9889
26958,-0.6881
26959,-0.3300
26960,0.1123
26961,0.4230
26962,0.9080
26963,1.3726
26964,1.7917
26965,2.1682
26966,2.3746
26967,2.5103
26968,2.4961
26969,2.4100
26970,2.3602
26971,2.0029
26972,1.6792
26973,1.3938
26974,1.2036
26975,0.7068
26976,0.1579
26977,-0.2774
26978,-0.5537
26979,-0.8258
26980,-0.9756
26981,-1.0329
26982,-1.0295
26983,-0.9022
26984,-0.5224
26985,-0.0720
26986,0.2786
26987,0.5763
26988,0.7415
26989,0.9145
26990,1.0516
26991,1.1543
26992,1.2193
26993,1.2948
26994,1.2229
26995,1.0253
26996,0.6999
26997,0.4264
26998,0.2248
26999,-0.3193
27000,-0.8367
27001,-1.3138
27002,-1.5634
27003,-1.7152
27004,-1.8272
27005,-1.8316
27006,-1.8505
27007,-1.7876
27008,-1.4774
27009,-1.0324
27010,-0.6322
27011,-0.4311
27012,-0.2080
27013,-0.0601
27014,0.0727
27015,0.2773
27016,0.3633
27017,0.5560
27018,0.6242
27019,0.6586
27020,0.5746
27021,0.4794
27022,0.3443
27023,-0.0539
27024,-0.5732
27025,-0.9320
27026,-1.1817
27027,-1.2956
27028,-1.3360
27029,-1.2797
27030,-1.0445
27031,-0.6308
27032,-0.2112
27033,0.0485
27034,0.3152
27035,0.6079
27036,0.8627
27037,1.0388
27038,1.1907
27039,1.3574
27040,1.5108
27041,1.5794
27042,1.5917
27043,1.4861
27044,1.2640
27045,1.0082
27046,0.8471
27047,0.1870
27048,-0.4158
27049,-0.8040
27050,-1.0374
27051,-1.1967
27052,-1.2252
27053,-1.1664
27054,-0.9756
27055,-0.6231
27056,-0.2545
27057,0.0339
27058,0.2574
27059,0.4563
27060,0.8151
27061,1.0560
27062,1.2213
27063,1.2778
27064,1.3882
27065,1.4433
27066,1.4596
27067,1.3661
27068,0.8173
27069,0.6907
27070,0.4535
27071,-0.0245
27072,-0.5334
27073,-0.8285
27074,-1.0466
27075,-1.1837
27076,-1.2359
27077,-1.1251
27078,-0.9646
27079,-0.5331
27080,-0.1686
27081,-0.0754
27082,0.1068
27083,0.3719
27084,0.5615
27085,0.8559
27086,1.0397
27087,1.2115
27088,1.3662
27089,1.4646
27090,1.5320
27091,1.4104
27092,0.9895
27093,0.6076
27094,0.2762
27095,-0.1459
27096,-0.5385
27097,-0.9215
27098,-1.1277
27099,-1.2144
27100,-1.3016
27101,-1.2521
27102,-1.0655
27103,-0.6705
27104,-0.3590
27105,-0.2378
27106,-0.1523
27107,-0.1309
27108,-0.1093
27109,-0.1293
27110,-0.2012
27111,-0.2283
27112,-0.2207
27113,-0.2489
27114,-0.2122
27115,-0.2128
27116,-0.2986
27117,-0.1567
27118,-0.2216
27119,-0.6117
27120,-1.0114
27121,-1.2364
27122,-1.4225
27123,-1.4522
27124,-1.5201
27125,-1.4238
27126,-1.1968
27127,-0.8367
27128,-0.5200
27129,-0.4250
27130,-0.3262
27131,-0.2366
27132,-0.2281
27133,-0.2248
27134,-0.2248
27135,-0.2669
27136,-0.3360
27137,-0.3362
27138,-0.2944
27139,-0.3193
27140,-0.4335
27141,-0.3976
27142,-0.4064
27143,-0.6904
27144,-1.0838
27145,-1.3481
27146,-1.6089
27147,-1.6940
27148,-1.7653
27149,-1.7612
27150,-1.6856
27151,-1.5933
27152,-1.3335
27153,-0.9549
27154,-0.7332
27155,-0.5955
27156,-0.5000
27157,-0.3950
27158,-0.3106
27159,-0.2747
27160,-0.1552
27161,0.0297
27162,0.0648
27163,0.0539
27164,-0.0903
27165,-0.2187
27166,-0.3236
27167,-0.6033
27168,-1.0310
27169,-1.4197
27170,-1.6108
27171,-1.7249
27172,-1.8516
27173,-1.8411
27174,-1.8337
27175,-1.7764
27176,-1.4469
27177,-0.9743
27178,-0.5637
27179,-0.2496
27180,0.0037
27181,0.2752
27182,0.3851
27183,0.6309
27184,0.8058
27185,1.0176
27186,1.1316
27187,1.0875
27188,0.9282
27189,0.8323
27190,0.7238
27191,0.2494
27192,-0.2993
27193,-0.6449
27194,-0.8635
27195,-1.0014
27196,-1.1009
27197,-1.0586
27198,-0.8417
27199,-0.4633
27200,-0.0059
27201,0.3700
27202,0.8223
27203,1.2295
27204,1.6748
27205,1.9525
27206,2.2132
27207,2.4199
27208,2.4540
27209,1.9885
27210,1.9187
27211,1.8543
27212,1.7012
27213,1.4804
27214,1.3809
27215,0.7403
27216,0.1260
27217,-0.2742
27218,-0.5158
27219,-0.6826
27220,-0.7590
27221,-0.7341
27222,-0.5357
27223,-0.1997
27224,0.1977
27225,0.5939
27226,0.9913
27227,1.5071
27228,1.9057
27229,2.2040
27230,2.4237
27231,2.5392
27232,2.1598
27233,1.5446
27234,1.4279
27235,1.3558
27236,1.2222
27237,1.1550
27238,0.9314
27239,0.4408
27240,-0.0383
27241,-0.4290
27242,-0.6273
27243,-0.8070
27244,-0.8816
27245,-0.8549
27246,-0.6673
27247,-0.3010
27248,-0.0615
27249,0.1790
27250,0.4603
27251,0.6821
27252,0.9303
27253,0.9582
27254,1.0753
27255,1.1115
27256,1.2242
27257,1.3190
27258,1.3203
27259,1.2142
27260,0.9570
27261,0.7004
27262,0.5322
27263,0.0303
27264,-0.5091
27265,-0.9043
27266,-1.1355
27267,-1.2662
27268,-1.3180
27269,-1.2723
27270,-1.1283
27271,-0.8278
27272,-0.4456
27273,-0.2214
27274,0.0435
27275,0.3004
27276,0.5146
27277,0.7003
27278,0.8957
27279,1.0830
27280,1.2662
27281,1.3639
27282,1.3078
27283,1.0799
27284,0.8921
27285,0.6761
27286,0.4284
27287,-0.0584
27288,-0.6220
27289,-0.9348
27290,-1.0960
27291,-1.2139
27292,-1.2331
27293,-1.2249
27294,-1.0665
27295,-0.8004
27296,-0.4369
27297,-0.2216
27298,-0.0051
27299,0.0815
27300,0.1643
27301,0.2167
27302,0.2778
27303,0.3344
27304,0.4650
27305,0.5653
27306,0.5926
27307,0.5492
27308,0.3108
27309,0.0869
27310,0.0234
27311,-0.3781
27312,-0.8810
27313,-1.2992
27314,-1.5250
27315,-1.6552
27316,-1.7041
27317,-1.7278
27318,-1.6870
27319,-1.6001
27320,-1.3506
27321,-1.0535
27322,-0.7881
27323,-0.5757
27324,-0.5463
27325,-0.4164
27326,-0.3271
27327,-0.3532
27328,-0.2659
27329,-0.0942
27330,-0.0559
27331,-0.1543
27332,-0.2832
27333,-0.4513
27334,-0.4637
27335,-0.7927
